Nation,Year,GDP_Growth,GDP_Per_Capita,GDP,GDP_Normalized,Pop,Pop_Normalized,Area,Pop_Growth,Athletes,Athletes_Normalized,Medals_Last_Games,Total_Medals_year,Medals
Benin,2000,5.857714205,0.9497362591999999,0.006520842618,0.9404555848601148,0.006865951,0.3304122487668764,0.11476,2.9839947760000003,4,0.0004069175991861648,0.0,925,0
Benin,1996,4.324284031,0.87291714,0.005319783136,0.8980360607886294,0.006094259,0.32324392629312104,0.11476,3.145323911,5,0.0005230672664504655,0.0,841,0
Benin,2008,4.896577084,1.049367869,0.009126269458,0.8201306681273575,0.008696921,0.3137159806070757,0.11476,2.8235555480000003,5,0.000497116723006562,0.0,963,0
Benin,2016,3.339673426,1.134924536,0.012338975598,0.9163463428447104,0.010872067,0.30726698329214985,0.11476,2.761409493,6,0.0005784247565795817,0.0,973,0
Benin,2004,4.429684554,1.0018544,0.007764375608,0.8883832801065411,0.007750004,0.31342674173374796,0.11476,3.005342106,4,0.00041194644696189496,0.0,927,0
Benin,1988,3.405245295,0.8389278559000001,0.003920185709,0.6443125346566505,0.004672852,0.4022077800792821,0.11476,2.988651664,7,0.0008910386965376784,0.0,742,0
Brazil,1992,-0.466913212,7.791757425,1.2,297.17412569681426,0.15425938,10.649193340727368,8.51577,1.707335299,171,0.019558503946013956,6.0,826,3
Brazil,2012,1.921150318,11.74577593,2.34,188.65068085928112,0.199287296,6.395330424433117,8.51577,0.893531058,206,0.0210871122939912,16.0,962,17
Brazil,2000,4.387949443,8.803152529,1.54,222.10344360814884,0.17479034,8.411488707409493,8.51577,1.424167434,170,0.017293997965412006,15.0,925,12
Brazil,1996,2.207535527,8.591014709000001,1.41,238.02301961204745,0.164614688,8.731282683364311,8.51577,1.588837626,179,0.018725808138926662,3.0,841,15
Brazil,2008,5.094195447,10.710872219999999,2.06,185.1215531293988,0.192030362,6.926933488433634,8.51577,0.994311624,209,0.02077947902167429,10.0,963,16
Brazil,2016,-3.275916908,10.965974260000001,2.26,167.83749334626452,0.206163058,5.82659221084128,8.51577,0.823748232,431,0.04155017834763328,17.0,973,19
Brazil,2004,5.759964639,9.346039343000001,1.72,196.7987277958141,0.184006481,7.4416157459690115,8.51577,1.201294128,213,0.021936148300720902,12.0,927,10
Brazil,1988,-0.102672718,8.276326867,1.19,195.58561077378133,0.143627503,12.36249278598176,8.51577,1.923234877,143,0.01820264765784114,8.0,742,6
Ghana,1992,3.879419072,0.8423339929,0.013185337015,3.265284166208722,0.015653336,1.080617603230144,0.23854,2.890407572,15,0.001715658240878417,0.0,826,1
Ghana,2012,9.292789405,1.543763984,0.040132381684,3.2354705680304034,0.025996449,0.8342522807721969,0.23854,2.369475311,7,0.0007165523595045553,0.0,962,0
Ghana,2000,3.70000004,0.9528033051,0.018368957715,2.6492264701259565,0.019278856,0.9277622523977798,0.23854,2.449490386,22,0.0022380467955239068,0.0,925,0
Ghana,1996,4.60246109,0.8906316259,0.015552651205,2.6254531934659924,0.017462496,0.9262234785095153,0.23854,2.601561079,35,0.0036614708651532585,1.0,841,0
Ghana,2008,9.149798975,1.207834456,0.028461199739,2.55766092214064,0.023563825,0.8499960465006553,0.23854,2.578727625,9,0.0008948101014118116,0.0,963,0
Ghana,2016,3.447792991,1.644598009,0.046841351688,3.478643828435724,0.028481946,0.8049583971207972,0.23854,2.246599268,13,0.00125325363925576,0.0,973,0
Ghana,2004,5.599999989,1.042554777,0.022177561952,2.5375092893991003,0.021272323,0.8602982510715954,0.23854,2.484618189,26,0.002677651905252317,0.0,927,0
Ghana,1988,5.628168765,0.7960867714999998,0.011103055638,1.8248722003474849,0.013947042,1.2004678944448723,0.23854,2.873175528,16,0.002036659877800407,0.0,742,0
Niger,1992,2.000752361,0.4922525862,0.004217014688,1.0443230441308533,0.00856677,0.5914012492176685,1.267,3.29934014,3,0.0003431316481756834,0.0,826,0
Niger,2012,10.54894458,0.49923876439999987,0.008884049167,0.7162315915136237,0.017795191,0.5710656358692248,1.267,3.898694473,6,0.0006141877367181902,0.0,962,0
Niger,2000,-1.208477743,0.4292436674,0.004863999084,0.7015006144566763,0.011331557,0.5453119648538185,1.267,3.60876885,4,0.0004069175991861648,0.0,925,0
Niger,1996,0.100530504,0.44973539970000004,0.004419368979,0.74603655968893,0.009826598,0.5212098992878593,1.267,3.482383094,3,0.0003138403598702793,0.0,841,0
Niger,2008,7.7314142289999985,0.4650037782,0.00709172984,0.6372971079392731,0.015250908,0.5501318867181035,1.267,3.77853074,4,0.00039769337840524953,0.0,963,0
Niger,2016,5.709274187,0.5296431447,0.011010665533,0.8177002226251467,0.020788838,0.5875353360505606,1.267,3.860078795,6,0.0005784247565795817,0.0,973,1
Niger,2004,0.36380158,0.4276511415,0.00561331296,0.6422632844463695,0.013125916,0.5308401239729517,1.267,3.709076163,4,0.00041194644696189496,0.0,927,0
Niger,1988,6.871150134,0.5521299902000002,0.004167716238,0.6849960722193583,0.007548433,0.6497185187990537,1.267,2.950868846,6,0.0007637474541751527,0.0,742,0
Mali,1992,-3.21866249,0.4981722391,0.004408990706,1.0918649652174417,0.008850334,0.6109769006981166,1.24019,2.4570458,5,0.0005718860802928058,0.0,826,0
Mali,2012,-0.836734632,0.6846466618,0.010940310648,0.8820072874176252,0.015979499,0.5127982474201396,1.24019,2.952565219,6,0.0006141877367181902,0.0,962,0
Mali,2000,-0.060834972,0.5550445487000002,0.006075764625,0.8762650946526448,0.010946445,0.5267791029171239,1.24019,2.811836032,5,0.000508646998982706,0.0,925,0
Mali,1996,7.055785404,0.5184645118,0.005100431445,0.8610071587681835,0.009837571,0.5217919151823617,1.24019,2.594132954,3,0.0003138403598702793,0.0,841,0
Mali,2008,4.773145081,0.6861727237000002,0.009684351571,0.8702826232401228,0.014113577,0.5091059983675222,1.24019,3.3290473260000004,17,0.0016901968582223106,0.0,963,0
Mali,2016,5.852299199,0.7496932372999999,0.013468560627,1.000234271954811,0.017965429,0.5077399883922077,1.24019,2.975295283,6,0.0005784247565795817,0.0,973,0
Mali,2004,1.5599986609999998,0.6475730124000001,0.008009875921,0.9164729017762354,0.01236907,0.5002316525741988,1.24019,3.1735476030000003,21,0.0021627188465499483,0.0,927,0
Mali,1988,7.389721044,0.49118863040000005,0.004013758699,0.6596919719684816,0.008171522,0.7033498436263369,1.24019,1.346635403,6,0.0007637474541751527,0.0,742,0
Switzerland,1992,-0.043733019000000005,62.24479707000001,0.428,105.99210483186373,0.006875364,0.4746361649053477,0.04129,1.102521072,102,0.011666476037973236,4.0,826,1
Switzerland,2012,1.0060240459999998,74.98413715,0.6,48.371969451097726,0.007996861,0.2566273389211054,0.04129,1.061819329,98,0.010031733033063771,7.0,962,4
Switzerland,2000,3.936823537,67.80792690000001,0.487,70.23660846569382,0.00718425,0.3457298483783866,0.04129,0.561954617,102,0.010376398779247202,7.0,925,9
Switzerland,1996,0.540027568,61.833007210000005,0.437,73.77025501451399,0.00707185,0.3750960633862144,0.04129,0.441636407,112,0.011716706768490428,1.0,841,7
Switzerland,2008,2.154701961,75.79363316,0.58,52.12160233740354,0.007647675,0.2758675009223629,0.04129,1.2706180740000002,83,0.00825213760190893,5.0,963,7
Switzerland,2016,1.72274067,77.02633561,0.645,47.90052354351354,0.008373338,0.2366477604806449,0.041290389999999996,1.0920311740000002,98,0.0094476043574665,4.0,973,7
Switzerland,2004,2.776223402,68.78161265,0.508,58.1242754187637,0.007389625,0.2988522439968093,0.04129,0.68742596,96,0.009886714727085478,9.0,927,5
Switzerland,1988,3.277596198,60.58859725,0.399,65.5787047888561,0.006593386,0.5675144743008804,0.04129,0.734943056,98,0.012474541751527495,8.0,742,4
India,1992,5.4823960220000005,0.5950134623,0.541,133.97600166831376,0.909307016,62.773402949395205,3.28726,2.003177618,52,0.0059476152350451785,0.0,826,0
India,2012,5.456358951,1.46917761,1.86,149.953105298403,1.26578279,40.620247000645925,3.28726,1.231622928,81,0.008291534445695567,3.0,962,6
India,2000,3.840991157,0.8265924930999999,0.873,125.90669238306101,1.056575549,50.84590658121315,3.28726,1.7681254119999998,65,0.006612410986775178,1.0,925,1
India,1996,7.549522249,0.7119288337,0.699,117.99864589278098,0.982365243,52.10536641144,3.28726,1.89521886,49,0.005126059211214562,0.0,841,1
India,2008,3.08669806,1.192511732,1.43,128.50670921118459,1.200669765,43.31064898856068,3.28726,1.46489008,53,0.005269437263869557,1.0,963,3
India,2016,8.256305844,1.875732161,2.48,184.17565641536999,1.324509589,37.43336623602074,3.287259,1.08988008,112,0.010797262122818856,6.0,973,2
India,2004,7.922936612999999,0.9792838477,1.11,127.00383014729864,1.129623456,45.68438922097278,3.28726,1.61530759,73,0.007518022657054583,1.0,927,1
India,1988,9.62778292,0.542054234,0.454,74.61837587503928,0.83746893,72.0837123068892,3.28726,2.14675799,46,0.005855397148676171,0.0,742,0
Costa Rica,1992,9.19656098,5.177348246000001,0.017015458557,4.2137950166723765,0.00328652,0.22688271467295745,0.0511,2.602709407,16,0.001830035456936978,1.0,826,0
Costa Rica,2012,4.796919919,8.689965168,0.040738556706,3.2843403674407408,0.004688,0.1504426505427745,0.0511,1.178288353,11,0.0011260108506500153,0.0,962,0
Costa Rica,2000,3.833166661,6.172408361,0.024457378062,3.5273168111666187,0.003962372,0.1906824332085833,0.0511,1.960917604,7,0.0007121057985757884,1.0,925,2
Costa Rica,1996,1.237816358,5.5250972119999995,0.020069153159,3.387886834015491,0.003632362,0.19266312025759547,0.0511,2.419434204,11,0.0011507479861910242,0.0,841,1
Costa Rica,2008,4.649598233,8.034329922,0.035858218735,3.222392788678109,0.004463125,0.16099417666861118,0.0511,1.319338699,8,0.0007953867568104992,0.0,963,0
Costa Rica,2016,4.2459898780000005,9.509738189,0.046591488249,3.460087875656681,0.004899345,0.1384655703701493,0.0511,1.057570381,11,0.0010604453870625664,0.0,973,0
Costa Rica,2004,4.336574811,6.730831394,0.028438805919,3.2539074563321333,0.004225155,0.17087430728681613,0.0511,1.456706771,20,0.0020597322348094747,2.0,927,0
Costa Rica,1988,3.43214738,4.703041173,0.013925370998,2.2887413377271693,0.002960929,0.2548569225095014,0.0511,2.602981827,16,0.002036659877800407,0.0,742,1
Georgia,1992,-44.89999946,1.583982209,0.007719537296,1.9117056222689581,0.0048735,0.3364388197724822,0.0697,0.77451105,0,0.0,0.0,826,0
Georgia,2012,6.3690083060000005,3.751003471,0.013987019318,1.1276327852703496,0.003728874,0.11966332937287495,0.0697,-0.7365655190000001,34,0.0034803971747364108,6.0,962,7
Georgia,2000,1.838341066,1.63353909,0.006660152863,0.9605473284603709,0.004077131,0.19620501547813896,0.0697,-1.944629157,36,0.0036622583926754827,2.0,925,6
Georgia,1996,11.20000201,1.2421104250000001,0.005579186156,0.9418260537793276,0.004491699,0.23824297925094504,0.0697,-3.62954608,34,0.0035568574118631656,0.0,841,2
Georgia,2008,2.418571659,3.107733714,0.011959954703,1.0747793155226295,0.003848449,0.1388215383181381,0.0697,-0.303790529,35,0.0034798170610459336,4.0,963,6
Georgia,2016,2.90643878,4.304896176000001,0.016046522019,1.1916849701746015,0.003727505,0.10534696084529327,0.0697,0.05981659900000001,40,0.0038561650438638773,7.0,973,7
Georgia,2004,5.794496346,2.202571792,0.008650248302,0.9897429424136636,0.00392734,0.1588300315561925,0.0697,-0.61926241,32,0.00329557157569516,6.0,927,4
Georgia,1988,5.555558079,4.686985978,0.022453943723,3.690477560792495,0.0047907,0.4123513460357437,0.0697,0.990127868,0,0.0,0.0,742,0
Guyana,1992,7.757885792000001,2.565654114,0.001920653801,0.4756405117320317,0.000748602,0.05167923942942848,0.21497,0.552953837,6,0.0006862632963513668,0.0,826,0
Guyana,2012,5.27632019,5.032891754,0.003801841398,0.30650425993662445,0.000755399,0.02424151616411291,0.21497,0.447252918,6,0.0006141877367181902,0.0,962,0
Guyana,2000,-1.363803905,3.630295611,0.002710796187,0.3909592000341165,0.000746715,0.03593439311436364,0.21497,-0.395485914,4,0.0004069175991861648,0.0,925,0
Guyana,1996,7.955517536,3.360720986,0.002556819722,0.4316184048468623,0.000760795,0.040353119699076616,0.21497,-0.06517371799999999,7,0.0007322941730306517,0.0,841,0
Guyana,2008,1.7551707630000002,4.260195804999999,0.00318158665,0.2859127485746412,0.000746817,0.02693923832227917,0.21497,0.045938803,4,0.00039769337840524953,0.0,963,0
Guyana,2016,3.807483429,5.4297988429999995,0.004188362214,0.3110461129309605,0.000771366,0.021800390287710008,0.21497,0.511309291,6,0.0005784247565795817,0.0,973,0
Guyana,2004,1.563352113,3.794667621,0.002829824047,0.32378242577651284,0.000745737,0.03015919967270985,0.21497,0.079684486,4,0.00041194644696189496,0.0,927,0
Guyana,1988,-3.693533101,2.429137718,0.001823405507,0.2996906552730013,0.000750639,0.06460997391548721,0.21497,-0.903004438,8,0.0010183299389002038,0.0,742,0
Portugal,1992,1.089476408,17.639467540000002,0.176,43.585538435532754,0.009952494,0.6870637806817913,0.09212,-0.077749267,90,0.010293949445270505,1.0,826,0
Portugal,2012,-4.057293608,21.33728613,0.224,18.058868595076486,0.010514844,0.3374319542243577,0.09221,-0.405421788,75,0.007677346708977378,2.0,962,1
Portugal,2000,3.816178063,21.49750043,0.221,31.873286387922654,0.010289898,0.4951838918981193,0.09212,0.7028599529999999,61,0.006205493387589013,2.0,925,2
Portugal,1996,3.504247069,18.621913980000002,0.187,31.56759196273254,0.010063945,0.5337989566570807,0.09212,0.375996187,106,0.011089026048749869,0.0,841,2
Portugal,2008,0.319247925,22.859369320000003,0.241,21.657424419507333,0.010558177,0.3808553453547609,0.09209,0.14419128,77,0.007655597534301055,3.0,963,2
Portugal,2016,2.019485396,22.53363231,0.233,17.30359997773435,0.010325452,0.2918185187019079,0.0922256,-0.315459017,90,0.008676371348693724,1.0,973,1
Portugal,2004,1.7887356819999998,21.858124479999997,0.229,26.201691084442693,0.010483861,0.4239897674916701,0.09212,0.23912899,81,0.008341915550978372,2.0,927,3
Portugal,1988,7.489108289,15.00922469,0.15,24.6536484168632,0.01001961,0.8624208717417491,0.09212,-0.103951995,65,0.008273930753564154,3.0,742,1
Angola,1992,-5.838280733,2.401233656,0.030393293235,7.526750286798352,0.012657366,0.8737928138849581,1.2467,3.280311952,28,0.003202562049639712,0.0,826,0
Angola,2012,8.542187643,3.748450655,0.094115840393,7.587614260590977,0.025107931,0.8057388415710526,1.2467,3.597774308,33,0.003378032551950046,0.0,962,0
Angola,2000,3.054624234,2.2052053380000003,0.036155384575,5.214438583821068,0.016395473,0.7890043350916145,1.2467,3.277203555,30,0.003051881993896236,0.0,925,0
Angola,1996,13.54436976,2.122968459,0.030572272219,5.1609252127431855,0.014400719,0.7638246013180514,1.2467,3.21423426,28,0.002929176692122607,0.0,841,0
Angola,2008,11.16613833,3.668079892,0.079581318823,7.1515618158250565,0.021695634,0.7826065219176088,1.2467,3.710531322,32,0.0031815470272419967,0.0,963,0
Angola,2016,-2.5800496440000003,3.530310672,0.102,7.574966513857956,0.028842484,0.8151479428274403,1.2467,3.37827278,26,0.00250650727851152,0.0,973,0
Angola,2004,10.95286177,2.6087840449999997,0.048935949384,5.599146850146252,0.018758145,0.7586195140440182,1.2467,3.453013829,30,0.003089598352214212,0.0,927,0
Angola,1988,6.1288904760000005,2.989616586,0.033089225853,5.438467603773615,0.01106805,0.95266355970754,1.2467,3.482401589,24,0.003054989816700611,0.0,742,0
Colombia,1992,4.0449294380000005,4.559326404,0.157,38.8802814453332,0.034422568,2.376339007173081,1.14175,1.948525335,49,0.005604483586869495,1.0,826,1
Colombia,2012,3.912635767,6.911761190999999,0.318,25.6371438090818,0.046075721,1.4786163807400543,1.141748,0.900335047,101,0.01033882690142287,2.0,962,8
Colombia,2000,2.924861483,4.862876053,0.193,27.835041958683586,0.039629965,1.907124862120718,1.14175,1.603751902,44,0.0044760935910478136,0.0,925,1
Colombia,1996,2.055854712,5.068000037,0.188,31.736402614939667,0.037076387,1.9665585113207742,1.14175,1.782274066,48,0.005021445757924469,1.0,841,0
Colombia,2008,3.2834461860000004,6.126926503,0.271,24.353369367993718,0.044254972,1.5963686387077312,1.14175,1.176159467,67,0.006661364088287929,2.0,963,2
Colombia,2016,2.087382502,7.633389843000001,0.368,27.32929095195812,0.048175048,1.3615259792746421,1.141749,1.3676499519999998,143,0.013785790031813362,8.0,973,8
Colombia,2004,5.333022067,5.225245253,0.22,25.17193029946459,0.042075953,1.7016415545246584,1.14175,1.417166465,53,0.005458290422245108,1.0,927,2
Colombia,1988,4.064173245,4.309156486999998,0.137,22.51699888740172,0.031822527,2.7390698316965785,1.14175,1.990324222,40,0.005091649694501018,1.0,742,1
Bangladesh,1992,5.442685551,0.4286610748,0.046288410619,11.463098296330381,0.107983704,7.4545829339121905,0.14846,2.233022266,6,0.0006862632963513668,0.0,826,0
Bangladesh,2012,6.5214587810000015,0.8657500449999999,0.131,10.561213330156336,0.151007807,4.845992904806257,0.14846,1.15494813,5,0.0005118231139318251,0.0,962,0
Bangladesh,2000,5.293294718,0.5249459396999998,0.067013472134,9.664885018896182,0.127657854,6.143317744751395,0.14846,1.95238739,5,0.000508646998982706,0.0,925,0
Bangladesh,1996,4.522919218,0.4702747514,0.055327792522,9.339920740819364,0.117649932,6.24023789402431,0.14846,2.13048473,4,0.00041845381316037237,0.0,841,0
Bangladesh,2008,6.013789759,0.7203571,0.104,9.345942488086152,0.144304167,5.205350635712595,0.14846,1.145653022,5,0.000497116723006562,0.0,963,0
Bangladesh,2016,7.113478213,1.0620400589999999,0.168,12.476415434589574,0.15797084,4.464580972038425,0.14763,1.091300482,7,0.0006748288826761785,0.0,973,0
Bangladesh,2004,5.23953291,0.5883273374,0.080592862795,9.221263295045695,0.136986432,5.540024372050858,0.14846,1.615198017,4,0.00041194644696189496,0.0,927,0
Bangladesh,1988,2.416256856,0.3977619647,0.039054795487,6.418954646193289,0.09818635,8.451222907891673,0.14846,2.595027768,6,0.0007637474541751527,0.0,742,0
Uruguay,1992,7.931588412999999,7.577085161,0.023901642366,5.919124727361653,0.003154464,0.2177663168512944,0.17622,0.725537709,16,0.001830035456936978,0.0,826,0
Uruguay,2012,3.538178722,12.98114011,0.043862934932,3.5362275809436516,0.003378974,0.10843468529759404,0.17622,0.297573927,27,0.0027638448152318557,0.0,962,0
Uruguay,2000,-1.929930632,9.001750046,0.029883433692,4.309878915473361,0.003319736,0.15975666547465242,0.17622,0.353785697,15,0.001525940996948118,0.0,925,1
Uruguay,1996,5.577957757999999,8.434319412,0.027389448608,4.623630683110036,0.003247381,0.1722434482370509,0.17622,0.7138845659999999,14,0.0014645883460613035,0.0,841,0
Uruguay,2008,7.176144661,10.73201128,0.035847289438,3.2214106292435205,0.003340221,0.12048870013414482,0.17622,0.253958113,12,0.0011930801352157488,0.0,963,0
Uruguay,2016,1.6897981619999998,14.12414386,0.048362932955,3.5916431141772787,0.003424132,0.09677301565876256,0.17622,0.354674156,17,0.0016388701436421476,0.0,973,0
Uruguay,2004,5.004160357,8.449209088,0.028063845204,3.211005251863872,0.003321476,0.13432759524083376,0.17622,-0.06597299,15,0.001544799176107106,1.0,927,0
Uruguay,1988,1.480937462,6.873271625,0.021092043001,3.4666387502667613,0.003068705,0.26413355821416845,0.17622,0.625144437,15,0.0019093686354378816,0.0,742,0
Puerto Rico,1992,4.564051815,18.27971637,0.065536000404,16.229669684770638,0.003585176,0.2475002323005291,0.00887,0.645450037,71,0.008120782340157841,0.0,826,1
Puerto Rico,2012,0.02927511,26.97967102,0.098057290562,7.905373772537462,0.003634488,0.1166343873903386,0.00887,-1.2099879340000002,25,0.0025591155696591253,0.0,962,2
Puerto Rico,2000,3.271964529,24.16116874,0.092068670407,13.27842126351842,0.003810605,0.1833789036962692,0.00887,0.276558689,29,0.002950152594099695,1.0,925,0
Puerto Rico,1996,2.313707509,20.51980592,0.076429197708,12.90206271275485,0.003724655,0.19755840805047908,0.00887,1.121862669,69,0.007218328277016423,1.0,841,1
Puerto Rico,2008,-1.84413425,26.79083808,0.101,9.076347993237512,0.003760866,0.1356622378335747,0.00887,-0.586677392,22,0.0021873135812288725,0.0,963,0
Puerto Rico,2016,-1.263002925,27.70208422,0.094371914641,7.0084715024925135,0.003406672,0.09627956013385816,0.00887,-1.93497109,40,0.0038561650438638773,2.0,973,1
Puerto Rico,2004,8.748676927,28.08493857,0.107,12.242711554739596,0.003826878,0.15476713335277792,0.00887,0.020462636,43,0.004428424304840371,0.0,927,0
Puerto Rico,1988,5.888372737999999,17.396876499999998,0.060434974481,9.932950752911156,0.003473898,0.2990098558229231,0.00887,0.92681889,47,0.005982688391038696,2.0,742,0
Uganda,1992,3.418356892,0.40767335530000004,0.00756709992,1.8739552523220275,0.018561674,1.281392775943689,0.24155,3.331210858,8,0.000915017728468489,0.0,826,0
Uganda,2012,3.837455606,0.8729414913999998,0.030168131656,2.4321532381012103,0.034559168,1.1090385739063642,0.24155,3.181665327,15,0.0015354693417954756,0.0,962,1
Uganda,2000,3.141907338,0.5512396503,0.013036912542,1.8802228374003016,0.023650172,1.1381244221293474,0.24155,2.994744575,13,0.0013224821973550356,1.0,925,0
Uganda,1996,9.072114582000001,0.5044305908,0.010609598323,1.791013212561259,0.021032821,1.1155961112024295,0.24155,2.990472342,10,0.001046134532900931,0.0,841,1
Uganda,2008,8.708751901,0.7735483389,0.023540418832,2.1154557745128093,0.030431736,1.0977358424683457,0.24155,3.155897382,11,0.0010936567906144363,0.0,963,0
Uganda,2016,4.781000291000001,0.9130915833000001,0.036201804027,2.688504443586011,0.039647506,1.1205200964708375,0.24155,3.65264431,21,0.002024486648028536,1.0,973,0
Uganda,2004,6.807233344,0.6321855825,0.016956037268,1.940073583023728,0.026821297,1.0847106308310488,0.24155,3.184797799,11,0.0011328527291452114,0.0,927,0
Uganda,1988,8.267073544,0.3783071106,0.006121055959,1.0060424103542094,0.016180124,1.3926766256340912,0.24155,3.569543105,24,0.003054989816700611,0.0,742,0
Honduras,1992,6.073687877,1.5127315840000002,0.007933790061,1.9647642706997912,0.005244678,0.36206284526658505,0.11249,2.824962111,10,0.0011437721605856116,0.0,826,0
Honduras,2012,4.128687749,1.982009738,0.017125933704,1.3806919032523548,0.008640691,0.2772884932937493,0.11249,1.869298244,25,0.0025591155696591253,0.0,962,0
Honduras,2000,7.291288159,1.6076796850000001,0.010569704557,1.5243946623574307,0.006574509,0.3163870967369368,0.11249,2.734716347,20,0.002034587995930824,0.0,925,0
Honduras,1996,1.870776294,1.559081446,0.009159305712,1.5461883710071735,0.005874809,0.31160413881034,0.11249,2.862721962,7,0.0007322941730306517,0.0,841,0
Honduras,2008,4.23160011,1.9609392250000002,0.01565016771,1.4063996860246435,0.007980955,0.2878896018494297,0.11249,2.184288936,25,0.0024855836150328102,0.0,963,0
Honduras,2016,3.892972197,2.111193164000001,0.019572439031,1.4535350024936418,0.009270795,0.2620117418674799,0.11249,1.717638855,23,0.0022172949002217295,0.0,973,0
Honduras,2004,6.232302961,1.717902237,0.01251140125,1.4315278191528829,0.007282953,0.29453820010802906,0.11249,2.45520236,5,0.0005149330587023687,0.0,927,0
Honduras,1988,1.746033806,1.5664525329999999,0.007326336093,1.2041394281373143,0.004677024,0.40256687787619305,0.11249,2.924745184,8,0.0010183299389002038,0.0,742,0
Ecuador,1992,2.114310675,3.778496069,0.040490851303,10.027361112240614,0.010716129,0.7397808132327218,0.28356,2.299960305,13,0.0014869038087612946,0.0,826,0
Ecuador,2012,5.641962067000001,5.12218009,0.079261137178,6.390028843722472,0.015474102,0.4965795477067508,0.25637,1.4989479980000002,36,0.0036851264203091407,1.0,962,0
Ecuador,2000,1.091801564,3.6636637839999997,0.046459371078,6.700510587203009,0.012681123,0.6102575400435217,0.25637,1.902742082,10,0.001017293997965412,1.0,925,0
Ecuador,1996,1.731747514,3.826312622,0.044780002397,7.5593414104742305,0.011703174,0.6207448541080335,0.28356,2.14159625,19,0.0019876556125117692,0.0,841,1
Ecuador,2008,6.3571306,4.596145182,0.066808366776,6.003722630879438,0.014535739,0.524334257403685,0.25637,1.659163647,25,0.0024855836150328102,0.0,963,1
Ecuador,2016,-1.226383985,5.176058803,0.08535898097,6.339131593184201,0.016491115,0.4660728412705626,0.25637,1.70688086,37,0.0035669526655740867,0.0,973,0
Ecuador,2004,8.211020917,4.1126744429999995,0.055917517446,6.397962962135487,0.013596388,0.5498670181573881,0.25637,1.681486218,16,0.0016477857878475796,0.0,927,0
Ecuador,1988,5.89046729,3.721586722,0.036306233274,5.967207403185441,0.009755579,0.8396948529459232,0.28356,2.419660925,13,0.001654786150712831,0.0,742,0
El Salvador,1992,7.018046272,2.2648590939999997,0.012267208404,3.0379141101660934,0.005416323,0.3739122432803016,0.02104,1.3779993169999998,4,0.0004575088642342445,0.0,826,0
El Salvador,2012,2.814390129,3.156624325,0.019690779481,1.5874696392053895,0.006237923,0.2001812436010528,0.02104,0.4394917270000001,10,0.0010236462278636505,0.0,962,0
El Salvador,2000,1.12605705,2.66568324,0.015695372316,2.263633922140004,0.005887936,0.2833469353852725,0.02104,0.734526453,8,0.0008138351983723296,0.0,925,0
El Salvador,1996,0.8176804809999999,2.521944367,0.01434970709,2.4223834128441184,0.005689938,0.3017984466174523,0.02104,1.083860839,8,0.0008369076263207447,0.0,841,0
El Salvador,2008,2.570846686,3.009333658,0.018452523787,1.6582329430129201,0.006131764,0.2211854466783319,0.02104,0.424169675,11,0.0010936567906144363,0.0,963,0
El Salvador,2016,2.546533135,3.382522398,0.021499796065,1.5966689730112749,0.006356143,0.1796376792916669,0.02104,0.489210768,8,0.0007712330087727754,0.0,973,0
El Salvador,2004,0.890786052,2.735838513,0.016480135825,1.8856219559664067,0.006023797,0.2436152376922033,0.02104,0.49459764,7,0.0007209062821833162,0.0,927,0
El Salvador,1988,1.877456711,2.0787466119999998,0.010670775938,1.7538237220705042,0.005133274,0.4418378198322345,0.02104,1.28887615,6,0.0007637474541751527,0.0,742,0
New Zealand,1992,1.094546403,23.67062416,0.083597543346,20.702522378540905,0.0035317,0.2438085523320971,0.26771,1.041735384,132,0.015097792519730069,13.0,826,10
New Zealand,2012,2.239563436,34.80834165,0.153,12.334852210029918,0.0044081,0.14146037710273127,0.26771,0.548220797,168,0.017197256628109326,9.0,962,13
New Zealand,2000,2.905068362,29.354513710000006,0.113,16.297200732286242,0.0038577,0.18564527070874512,0.26771,0.587564086,147,0.014954221770091557,6.0,925,4
New Zealand,1996,3.617320184,27.183814560000005,0.101,17.049875872919714,0.003732,0.19794799218837392,0.26771,1.582661927,94,0.009833664609268752,10.0,841,6
New Zealand,2008,-1.030057307,33.941443850000006,0.145,13.030400584350884,0.0042598,0.15365982215890212,0.26771,0.848701402,173,0.01720023861602704,5.0,963,9
New Zealand,2016,3.677595055,37.187454339999995,0.175,12.996266077697475,0.0047141,0.1332301655184358,0.26771,2.2460321,179,0.01725633857129085,13.0,973,18
New Zealand,2004,4.027911027,32.63244249,0.133,15.217576044676326,0.0040875,0.1653072445945441,0.26771,1.486219082,147,0.01513903192584964,4.0,927,5
New Zealand,1988,-0.354502551,25.382808519999998,0.08334191351,13.69788156042774,0.0032834,0.2826130648075982,0.26771,0.27448246800000003,79,0.010056008146639513,11.0,742,13
Mauritius,1992,6.512698594,4.132623685000001,0.004481586562,1.1098429735807849,0.001084441,0.07486366064489389,0.00204,1.315743114,13,0.0014869038087612946,0.0,826,0
Mauritius,2012,3.496118338,8.580085648999999,0.010775575125,0.8687263179408475,0.001255882,0.040302520658908,0.00204,0.277321026,11,0.0011260108506500153,1.0,962,0
Mauritius,2000,8.202791783,5.663187297,0.006721484096,0.9693927038175358,0.001186873,0.057116250455426926,0.00204,0.982676166,20,0.002034587995930824,0.0,925,0
